node_id,road,house_number,neighborhood,suburb
10174708852,,,,Sant'Avendrace-Santa Gilla
10182472798,,,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
10182472801,Via dei Carbonari,41,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
10185849487,Via Marina Piccola,,,Borgo Sant'Elia
10185849501,Via Marina Piccola,,,Borgo Sant'Elia
10185849503,Via Marina Piccola,,,Borgo Sant'Elia
10185849513,Via Marina Piccola,,,Borgo Sant'Elia
10185849515,Via Marina Piccola,,,Borgo Sant'Elia
10185850426,Via Marina Piccola,,,Borgo Sant'Elia
10185850483,Viale Calamosca,,,Borgo Sant'Elia
10185850487,Viale Calamosca,,,Borgo Sant'Elia
10185850489,Via Marina Piccola,,,Borgo Sant'Elia
10185925533,Traversa di Viale Calamosca,,,Borgo Sant'Elia
10185925547,Viale Calamosca,17,,Borgo Sant'Elia
10185954640,Viale Calamosca,,,Borgo Sant'Elia
10185954643,Via del Borgo Sant'Elia,,,Borgo Sant'Elia
10185954652,Via dei Musicisti,42,,Borgo Sant'Elia
10185954728,Via Giovanni Manurita,,,Borgo Sant'Elia
10199321467,Viale Calamosca,,,Borgo Sant'Elia
10199321468,Viale Calamosca,,,Borgo Sant'Elia
10200274220,Via Nicol? Canelles,,,Castedd'e susu/Castello
10200274228,Viale Regina Elena,1,,Biddanoa/Villanova
10201645736,Via Ubaldo Badas,,,Stampaxi/Stampace
10221157060,Piazza Francesco Paolo Ingrao,,,Bonaria
10224241301,Via Lione,8,,Genneruxi
10224247903,Via Sassari,,,Stampaxi/Stampace
10224247904,Via Roma,,,Stampaxi/Stampace
10224266055,Via Tel Aviv,23,,Genneruxi
10224297331,Via Francoforte,23,,Genneruxi
10246589962,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
10246589966,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
10246589972,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
10246589975,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
10246589998,Asse Mediano di Scorrimento,,,Bonaria
10246590001,Asse Mediano di Scorrimento,,,Bonaria
10246590002,Viale Salvatore Ferrara,9,,Bonaria
10261026426,Viale Regina Elena,10,,Castedd'e susu/Castello
10261026433,Terrazza Umberto I,,,Castedd'e susu/Castello
10261026439,Terrazza Umberto I,,,Castedd'e susu/Castello
10261026441,Terrazza Umberto I,,,Castedd'e susu/Castello
10262561796,,,,Mulinu Becciu
10262561797,,,,Mulinu Becciu
10262658192,Via dei Valenzani,,,Is Mirrionis
10262658193,Parco Monte Claro,,,Is Mirrionis
10262658202,Ponte Laghetto Monte Claro,,,Is Mirrionis
10282430430,Via Iglesias,18b,,Biddanoa/Villanova
10282430431,Via San Lucifero,67,,Biddanoa/Villanova
10282430432,Via San Lucifero,71,,Bonaria
10282430434,Via Sidney Sonnino,102a,,Biddanoa/Villanova
10282430435,Via Sidney Sonnino,102,,Bonaria
10282430436,Via Goceano,2,,Bonaria
10282430438,Via Sidney Sonnino,86a,,Bonaria
10282459022,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
10282459024,Viale San Bartolomeo,,,Nuovo Borgo Sant'Elia
10282459027,Viale San Bartolomeo,8,,La Palma
